Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2023-03-27,rollover,$-972.50," "," "," ",100.0,$-972.50,$-9.73,"=stockhistory(B2,A2,,0,0,1)",100.0," ",$-9.73
2023-03-28,rollover,$-1351.10,$-0.14," "," ",120.0,$-2323.74,$-19.36,"=stockhistory(B3,A3,,0,0,1)",20.0," ",$-67.55
2023-03-29,rollover,$-7150.00,$-0.32," "," ",29228.7,$-9474.06,$-0.32,"=stockhistory(B4,A4,,0,0,1)",29108.7," ",$-0.25
2023-03-30,rollover,$-19868.00,$-1.32," "," ",29503.7,$-29343.37,$-0.99,"=stockhistory(B5,A5,,0,0,1)",275.0," ",$-72.25
2023-03-31,rollover,$-105582.82,$-4.08," "," ",34638.7,$-134930.27,$-3.90,"=stockhistory(B6,A6,,0,0,1)",5135.0," ",$-20.56
2023-04-01,rollover," ",$-18.74," "," ",34638.7,$-134949.01,$-3.90,"=stockhistory(B7,A7,,0,0,1)"," "," "," "
2023-04-03,rollover,$-46162.40,$-37.49," "," ",36184.7,$-181148.90,$-5.01,"=stockhistory(B8,A8,,0,0,1)",1796.0,250.0,$-29.86
2023-04-04,rollover,$20207.95,$-25.16," "," ",36254.7,$-160966.10,$-4.44,"=stockhistory(B9,A9,,0,0,1)",1475.0,1405.0,$288.69
2023-04-05,rollover,$59253.53,$-22.36," "," ",10407.0,$-101734.93,$-9.78,"=stockhistory(B10,A10,,0,0,1)",3211.0,29058.7,$-2.29
2023-04-06,rollover,$-210490.63,$-14.13," "," ",16626.0,$-312239.69,$-18.78,"=stockhistory(B11,A11,,0,0,1)",6780.0,561.0,$-33.85
2023-04-10,rollover,$-99595.31,$-173.47," "," ",22920.0,$-412008.47,$-17.98,"=stockhistory(B12,A12,,0,0,1)",6607.0,313.0,$-15.82
2023-04-11,rollover,$-354125.63,$-57.22," "," ",37989.0,$-766191.32,$-20.17,"=stockhistory(B13,A13,,0,0,1)",15403.0,334.0,$-23.50
2023-04-12,rollover," ",$-106.42," "," ",37989.0,$-766297.74,$-20.17,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2023-04-13,rollover,$-4200.00,$-106.43," "," ",38239.0,$-770604.17,$-20.15,"=stockhistory(B15,A15,,0,0,1)",250.0," ",$-16.80
2023-04-14,rollover,$-19910.44,$-107.03,$22.50," ",38964.0,$-790599.14,$-20.29,"=stockhistory(B16,A16,,0,0,1)",725.0," ",$-27.46
2023-04-17,rollover,$-36623.20,$-329.42,$212.50," ",40679.0,$-827339.25,$-20.34,"=stockhistory(B17,A17,,0,0,1)",1996.0,281.0,$-21.35
2023-04-18,rollover,$-51884.07,$-114.91," "," ",43251.0,$-879338.23,$-20.33,"=stockhistory(B18,A18,,0,0,1)",3025.0,453.0,$-20.17
2023-04-19,rollover,$82596.04,$-122.13," "," ",41633.0,$-796864.32,$-19.14,"=stockhistory(B19,A19,,0,0,1)",1930.0,3548.0,$-51.05
2023-04-20,rollover,$-41434.59,$-110.68," "," ",48513.0,$-838409.59,$-17.28,"=stockhistory(B20,A20,,0,0,1)",7060.0,180.0,$-6.02
2023-04-21,rollover,$-48357.73,$-116.45," "," ",48745.0,$-886883.76,$-18.19,"=stockhistory(B21,A21,,0,0,1)",2415.0,2183.0,$-208.44
2023-04-24,rollover,$-20558.23,$-369.53," "," ",49755.0,$-907811.53,$-18.25,"=stockhistory(B22,A22,,0,0,1)",2595.0,1585.0,$-20.35
2023-04-25,rollover,$-46961.04,$-126.08," "," ",54621.0,$-954898.65,$-17.48,"=stockhistory(B23,A23,,0,0,1)",5258.0,392.0,$-9.65
2023-04-26,rollover,$88034.75,$-132.62,$4.85," ",51527.0,$-866991.68,$-16.83,"=stockhistory(B24,A24,,0,0,1)",105.0,3199.0,$-28.45
2023-04-27,rollover,$112743.63,$-120.42," "," ",41405.0,$-754368.46,$-18.22,"=stockhistory(B25,A25,,0,0,1)",938.0,11060.0,$-11.14
2023-04-28,rollover,$68868.31,$-104.77,$396.78," ",40126.0,$-685208.14,$-17.08,"=stockhistory(B26,A26,,0,0,1)",250.0,1529.0,$-53.85
2023-05-01,rollover,$-2545.82,$-285.50,$223.50," ",41034.0,$-687815.97,$-16.76,"=stockhistory(B27,A27,,0,0,1)",1083.0,175.0,$-2.80
2023-05-02,rollover,$-57224.41,$-95.53,$93.99," ",43068.0,$-745041.92,$-17.30,"=stockhistory(B28,A28,,0,0,1)",2434.0,400.0,$-28.13
2023-05-03,rollover,$-62031.25,$-103.48," "," ",45743.0,$-807176.65,$-17.65,"=stockhistory(B29,A29,,0,0,1)",2675.0," ",$-23.19
2023-05-04,rollover,$4450.70,$-112.11,$573.18," ",44518.0,$-802264.87,$-18.02,"=stockhistory(B30,A30,,0,0,1)",25.0,1250.0,$-3.63
2023-05-05,rollover,$780.98,$-111.43," "," ",44518.0,$-801595.32,$-18.01,"=stockhistory(B31,A31,,0,0,1)",50.0,50.0," "
2023-05-08,rollover,$-10714.63,$-334.00," "," ",45334.0,$-812643.95,$-17.93,"=stockhistory(B32,A32,,0,0,1)",816.0," ",$-13.13
2023-05-09,rollover," ",$-112.87," "," ",45334.0,$-812756.82,$-17.93,"=stockhistory(B33,A33,,0,0,1)"," "," "," "
2023-05-10,rollover,$-23714.01,$-112.88,$93.60," ",46373.0,$-836490.11,$-18.04,"=stockhistory(B34,A34,,0,0,1)",1126.0,87.0,$-22.82
2023-05-11,rollover,$-41135.20,$-116.18,$777.65," ",47210.0,$-876963.84,$-18.58,"=stockhistory(B35,A35,,0,0,1)",1087.0,250.0,$-49.15
2023-05-12,rollover,$-5977.63,$-121.80,$164.51," ",48356.0,$-882898.76,$-18.26,"=stockhistory(B36,A36,,0,0,1)",1276.0,130.0,$-5.22
2023-05-15,rollover,$-2080.71,$-367.87,$621.48," ",48654.0,$-884725.86,$-18.18,"=stockhistory(B37,A37,,0,0,1)",333.0,35.0,$-6.98
2023-05-16,rollover,$-13645.71,$-122.88," "," ",49254.0,$-898494.45,$-18.24,"=stockhistory(B38,A38,,0,0,1)",725.0,125.0,$-22.74
2023-05-17,rollover,$-8066.36,$-124.79," "," ",50006.0,$-906685.60,$-18.13,"=stockhistory(B39,A39,,0,0,1)",902.0,150.0,$-10.73
2023-05-18,rollover,$-18434.18,$-125.93,$83.00," ",51106.0,$-925162.71,$-18.10,"=stockhistory(B40,A40,,0,0,1)",1100.0," ",$-16.76
2023-05-19,rollover,$20855.23,$-128.49," "," ",50346.0,$-904435.98,$-17.96,"=stockhistory(B41,A41,,0,0,1)",50.0,810.0,$-27.44
2023-05-22,rollover,$22642.39,$-376.85,$4.25," ",49774.0,$-882166.18,$-17.72,"=stockhistory(B42,A42,,0,0,1)"," ",572.0,$-39.58
2023-05-23,rollover,$8890.38,$-122.52,$450.50," ",49724.0,$-872947.83,$-17.56,"=stockhistory(B43,A43,,0,0,1)",100.0,150.0,$-177.81
2023-05-24,rollover,$-11915.00,$-121.24," "," ",49924.0,$-884984.07,$-17.73,"=stockhistory(B44,A44,,0,0,1)",200.0," ",$-59.58
2023-05-25,rollover," ",$-122.91,$78.65," ",49924.0,$-885028.33,$-17.73,"=stockhistory(B45,A45,,0,0,1)"," "," "," "
2023-05-26,rollover,$-1262.36,$-122.92,$51.00," ",50024.0,$-886362.61,$-17.72,"=stockhistory(B46,A46,,0,0,1)",100.0," ",$-12.62
2023-05-30,rollover," ",$-492.42,$263.36," ",50024.0,$-886591.68,$-17.72,"=stockhistory(B47,A47,,0,0,1)"," "," "," "
2023-05-31,rollover," ",$-123.14,$1163.98," ",50024.0,$-885550.84,$-17.70,"=stockhistory(B48,A48,,0,0,1)"," "," "," "
2023-06-01,rollover," ",$-122.99,$193.53," ",50024.0,$-885480.30,$-17.70,"=stockhistory(B49,A49,,0,0,1)"," "," "," "
2023-06-02,rollover,$9509.92,$-122.98,$275.00," ",49834.0,$-875818.36,$-17.57,"=stockhistory(B50,A50,,0,0,1)"," ",190.0,$-50.05
2023-06-05,rollover,$7162.43,$-364.92,$108.00," ",49184.0,$-868912.86,$-17.67,"=stockhistory(B51,A51,,0,0,1)"," ",650.0,$-11.02
2023-06-06,rollover,$-5882.55,$-120.68,$1119.61," ",49484.0,$-873796.48,$-17.66,"=stockhistory(B52,A52,,0,0,1)",300.0," ",$-19.61
2023-06-07,rollover,$-79070.68,$-121.36," "," ",52122.0,$-952988.52,$-18.28,"=stockhistory(B53,A53,,0,0,1)",3788.0,1150.0,$-29.97
2023-06-08,rollover,$-16983.25,$-132.36," "," ",52779.0,$-970104.13,$-18.38,"=stockhistory(B54,A54,,0,0,1)",657.0," ",$-25.85
2023-06-09,rollover,$-2531.09,$-134.74,$41.00," ",52712.0,$-972728.96,$-18.45,"=stockhistory(B55,A55,,0,0,1)",58.0,125.0,$37.78
2023-06-12,rollover,$-53830.45,$-405.30,$658.51," ",54804.0,$-1026306.20,$-18.73,"=stockhistory(B56,A56,,0,0,1)",2092.0," ",$-25.73
2023-06-13,rollover," ",$-142.54,$43.97," ",54804.0,$-1026404.77,$-18.73,"=stockhistory(B57,A57,,0,0,1)",21.0,21.0," "
2023-06-14,rollover,$4902.16,$-142.56,$55.00," ",54753.0,$-1021590.17,$-18.66,"=stockhistory(B58,A58,,0,0,1)"," ",51.0,$-96.12
2023-06-15,rollover,$-10667.49,$-141.89,$586.42," ",54837.0,$-1031813.13,$-18.82,"=stockhistory(B59,A59,,0,0,1)",175.0,91.0,$-126.99
2023-06-16,rollover,$-30948.58,$-143.31," "," ",56171.0,$-1062905.01,$-18.92,"=stockhistory(B60,A60,,0,0,1)",1454.0,120.0,$-23.20
2023-06-20,rollover,$-63054.43,$-590.50,$122.34," ",57626.0,$-1126427.61,$-19.55,"=stockhistory(B61,A61,,0,0,1)",1655.0,200.0,$-43.34
2023-06-21,rollover,$42469.65,$-156.45," "," ",57516.0,$-1084114.40,$-18.85,"=stockhistory(B62,A62,,0,0,1)"," ",110.0,$-386.09
2023-06-22,rollover,$-6322.63,$-150.57,$204.00," ",58756.0,$-1090383.61,$-18.56,"=stockhistory(B63,A63,,0,0,1)",1600.0,360.0,$-5.10
2023-06-23,rollover,$-47941.50,$-151.44,$133.38," ",60756.0,$-1138343.17,$-18.74,"=stockhistory(B64,A64,,0,0,1)",2000.0," ",$-23.97
2023-06-26,rollover,$5376.45,$-474.31,$693.99," ",59890.0,$-1132747.04,$-18.91,"=stockhistory(B65,A65,,0,0,1)"," ",866.0,$-6.21
2023-06-27,rollover,$676.68,$-157.33," "," ",60106.0,$-1132227.68,$-18.84,"=stockhistory(B66,A66,,0,0,1)",350.0,134.0,$3.13
2023-06-28,rollover,$-1860.18,$-157.25,$39.38," ",59539.0,$-1134205.74,$-19.05,"=stockhistory(B67,A67,,0,0,1)",150.0,717.0,$3.28
2023-06-29,rollover,$14135.88,$-157.53,$144.33," ",58839.0,$-1120083.06,$-19.04,"=stockhistory(B68,A68,,0,0,1)"," ",700.0,$-20.19
2023-06-30,rollover,$-10214.55,$-155.57,$2906.22," ",59806.0,$-1127546.95,$-18.85,"=stockhistory(B69,A69,,0,0,1)",1300.0,333.0,$-10.56
2023-07-01,rollover," ",$-156.60," "," ",59806.0,$-1127703.56,$-18.86,"=stockhistory(B70,A70,,0,0,1)"," "," "," "
2023-07-03,rollover,$-22222.65,$-313.25,$83.25," ",60256.0,$-1150156.21,$-19.09,"=stockhistory(B71,A71,,0,0,1)",450.0," ",$-49.38
2023-07-05,rollover,$-15836.30,$-319.49,$350.00," ",60753.0,$-1165962.00,$-19.19,"=stockhistory(B72,A72,,0,0,1)",497.0," ",$-31.86
2023-07-06,rollover,$-24685.77,$-161.94,$744.50," ",61422.0,$-1190065.20,$-19.38,"=stockhistory(B73,A73,,0,0,1)",669.0," ",$-36.90
2023-07-07,rollover,$-7718.52,$-165.29,$640.76," ",61352.0,$-1197308.25,$-19.52,"=stockhistory(B74,A74,,0,0,1)",180.0,250.0,$110.26
2023-07-10,rollover,$1658.98,$-498.88,$770.00," ",61337.0,$-1195378.15,$-19.49,"=stockhistory(B75,A75,,0,0,1)"," ",15.0,$-110.60
2023-07-11,rollover," ",$-166.02,$63.50," ",61337.0,$-1195480.67,$-19.49,"=stockhistory(B76,A76,,0,0,1)"," "," "," "
2023-07-12,rollover,$40841.85,$-166.04," "," ",60426.0,$-1154804.86,$-19.11,"=stockhistory(B77,A77,,0,0,1)"," ",911.0,$-44.83
2023-07-13,rollover,$23277.28,$-160.39," "," ",59904.0,$-1131687.97,$-18.89,"=stockhistory(B78,A78,,0,0,1)",50.0,572.0,$-44.59
2023-07-14,rollover,$10138.07,$-157.18,$2835.91," ",59562.0,$-1118871.17,$-18.78,"=stockhistory(B79,A79,,0,0,1)",283.0,625.0,$-29.64
2023-07-17,rollover,$5344.16,$-466.20,$1173.12," ",60745.0,$-1112820.09,$-18.32,"=stockhistory(B80,A80,,0,0,1)",2410.0,1227.0,$4.52
2023-07-18,rollover,$17814.84,$-154.56,$330.00," ",60129.0,$-1094829.81,$-18.21,"=stockhistory(B81,A81,,0,0,1)",1250.0,1866.0,$-28.92
2023-07-19,rollover,$-707.96,$-152.06," "," ",61803.0,$-1095689.83,$-17.73,"=stockhistory(B82,A82,,0,0,1)",2470.0,796.0,$-0.42
2023-07-20,rollover,$10983.74,$-152.18," "," ",66248.0,$-1084858.27,$-16.38,"=stockhistory(B83,A83,,0,0,1)",6430.0,1985.0,$2.47
2023-07-21,rollover,$95025.93,$-150.67," "," ",60094.0,$-989983.01,$-16.47,"=stockhistory(B84,A84,,0,0,1)",200.0,6354.0,$-15.44
2023-07-24,rollover,$-32637.82,$-412.49,$27.50," ",65462.0,$-1023005.82,$-15.63,"=stockhistory(B85,A85,,0,0,1)",8646.0,3278.0,$-6.08
2023-07-25,rollover,$29888.78,$-142.08,$327.17," ",68763.0,$-992931.96,$-14.44,"=stockhistory(B86,A86,,0,0,1)",4551.0,1250.0,$9.05
2023-07-26,rollover,$27916.29,$-137.91,$17.55," ",68699.0,$-965136.02,$-14.05,"=stockhistory(B87,A87,,0,0,1)",4860.0,4924.0,$-436.19
2023-07-27,rollover,$59761.56,$-134.05," "," ",67633.0,$-905508.51,$-13.39,"=stockhistory(B88,A88,,0,0,1)",4510.0,5576.0,$-56.06
2023-07-28,rollover,$-54262.40,$-125.77," "," ",71792.0,$-959896.68,$-13.37,"=stockhistory(B89,A89,,0,0,1)",4519.0,360.0,$-13.05
2023-07-31,rollover,$20993.31,$-399.96,$1160.93," ",67374.0,$-938142.39,$-13.92,"=stockhistory(B90,A90,,0,0,1)",2632.0,7050.0,$-4.75
2023-08-01,rollover,$15360.91,$-130.30,$486.03," ",62311.0,$-922425.75,$-14.80,"=stockhistory(B91,A91,,0,0,1)",1502.0,6565.0,$-3.03
2023-08-02,rollover,$-26488.21,$-128.11," "," ",63434.0,$-949042.08,$-14.96,"=stockhistory(B92,A92,,0,0,1)",3977.0,2854.0,$-23.59
2023-08-03,rollover,$46625.81,$-131.81," "," ",60902.0,$-902548.08,$-14.82,"=stockhistory(B93,A93,,0,0,1)",1080.0,3612.0,$-18.41
2023-08-04,rollover,$-175097.47,$-125.35,$182.94," ",67721.0,$-1077587.96,$-15.91,"=stockhistory(B94,A94,,0,0,1)",8619.0,1800.0,$-25.68
2023-08-07,rollover,$-18133.30,$-448.99," "," ",68229.0,$-1096170.26,$-16.07,"=stockhistory(B95,A95,,0,0,1)",508.0," ",$-35.70
2023-08-08,rollover,$-17217.29,$-152.25," "," ",69054.0,$-1113539.79,$-16.13,"=stockhistory(B96,A96,,0,0,1)",825.0," ",$-20.87
2023-08-09,rollover,$-9195.76,$-154.66," "," ",70503.0,$-1122890.21,$-15.93,"=stockhistory(B97,A97,,0,0,1)",1869.0,420.0,$-6.35
2023-08-10,rollover,$20672.59,$-155.96," "," ",70031.0,$-1102373.58,$-15.74,"=stockhistory(B98,A98,,0,0,1)",912.0,1384.0,$-43.80
2023-08-11,rollover,$966.34,$-153.11," "," ",69702.0,$-1101560.34,$-15.80,"=stockhistory(B99,A99,,0,0,1)",1336.0,1665.0,$-2.94
2023-08-14,rollover,$-13757.06,$-458.98," "," ",69681.0,$-1115776.39,$-16.01,"=stockhistory(B100,A100,,0,0,1)",2423.0,2444.0,$655.10
2023-08-15,rollover,$-86891.58,$-154.97,$1022.25," ",74427.0,$-1201800.69,$-16.15,"=stockhistory(B101,A101,,0,0,1)",4746.0," ",$-18.31
2023-08-16,rollover,$-33180.65,$-166.92," "," ",75118.0,$-1235148.25,$-16.44,"=stockhistory(B102,A102,,0,0,1)",691.0," ",$-48.02
2023-08-17,rollover,$-3329.08,$-171.55,$100.00," ",75586.0,$-1238548.88,$-16.39,"=stockhistory(B103,A103,,0,0,1)",728.0,260.0,$-7.11
2023-08-18,rollover,$-48559.51,$-172.02," "," ",79286.0,$-1287280.41,$-16.24,"=stockhistory(B104,A104,,0,0,1)",3700.0," ",$-13.12
2023-08-21,rollover,$-5000.35,$-536.37," "," ",80700.0,$-1292817.13,$-16.02,"=stockhistory(B105,A105,,0,0,1)",2164.0,750.0,$-3.54
2023-08-22,rollover,$97707.17,$-179.56,$755.00," ",76450.0,$-1194534.52,$-15.63,"=stockhistory(B106,A106,,0,0,1)",450.0,4700.0,$-22.99
2023-08-23,rollover,$-8878.50,$-165.91," "," ",76700.0,$-1203578.92,$-15.69,"=stockhistory(B107,A107,,0,0,1)",250.0," ",$-35.51
2023-08-24,rollover,$-4322.00,$-167.16," "," ",76900.0,$-1208068.09,$-15.71,"=stockhistory(B108,A108,,0,0,1)",200.0," ",$-21.61
2023-08-25,rollover,$-10561.38,$-167.79,$311.42," ",77412.0,$-1218485.84,$-15.74,"=stockhistory(B109,A109,,0,0,1)",583.0,71.0,$-20.63
2023-08-28,rollover,$-26339.00,$-507.70," "," ",78641.0,$-1245332.54,$-15.84,"=stockhistory(B110,A110,,0,0,1)",1229.0," ",$-21.43
2023-08-29,rollover,$-4425.00,$-172.96," "," ",78741.0,$-1249930.50,$-15.87,"=stockhistory(B111,A111,,0,0,1)",100.0," ",$-44.25
2023-08-30,rollover,$42897.11,$-173.60," "," ",77991.0,$-1207206.99,$-15.48,"=stockhistory(B112,A112,,0,0,1)",250.0,1000.0,$-57.20
2023-08-31,rollover,$-14245.00,$-167.67,$2239.27," ",78541.0,$-1219380.39,$-15.53,"=stockhistory(B113,A113,,0,0,1)",550.0," ",$-25.90
2023-09-01,rollover,$12396.34,$-169.36,$390.90," ",79001.0,$-1206762.51,$-15.28,"=stockhistory(B114,A114,,0,0,1)",1405.0,945.0,$26.95
2023-09-05,rollover,$-72095.57,$-670.42,$535.36," ",83432.0,$-1278993.14,$-15.33,"=stockhistory(B115,A115,,0,0,1)",5050.0,619.0,$-16.27
2023-09-06,rollover,$-32165.57,$-177.64," "," ",84646.0,$-1311336.35,$-15.49,"=stockhistory(B116,A116,,0,0,1)",1464.0,250.0,$-26.50
2023-09-07,rollover,$-3175.00,$-182.13,$495.82," ",84896.0,$-1314197.66,$-15.48,"=stockhistory(B117,A117,,0,0,1)",250.0," ",$-12.70
2023-09-08,rollover,$17037.35,$-182.53,$300.00," ",84641.0,$-1297042.84,$-15.32,"=stockhistory(B118,A118,,0,0,1)"," ",255.0,$-66.81
2023-09-11,rollover,$7264.68,$-540.43," "," ",85029.0,$-1290318.59,$-15.18,"=stockhistory(B119,A119,,0,0,1)",688.0,300.0,$18.72
2023-09-12,rollover,$-27434.56,$-179.21,$216.00," ",86379.0,$-1317716.36,$-15.26,"=stockhistory(B120,A120,,0,0,1)",1400.0,50.0,$-20.32
2023-09-13,rollover,$-12062.50,$-183.02," "," ",87154.0,$-1329961.88,$-15.26,"=stockhistory(B121,A121,,0,0,1)",775.0," ",$-15.56
2023-09-14,rollover,$29898.21,$-184.72," "," ",87071.0,$-1300248.39,$-14.93,"=stockhistory(B122,A122,,0,0,1)",500.0,583.0,$-360.22
2023-09-15,rollover,$-14647.50,$-180.59,$1778.30," ",87721.0,$-1313298.18,$-14.97,"=stockhistory(B123,A123,,0,0,1)",650.0," ",$-22.53
2023-09-18,rollover,$15315.82,$-547.21,$75.00," ",87154.0,$-1298454.56,$-14.90,"=stockhistory(B124,A124,,0,0,1)",150.0,717.0,$-27.01
2023-09-19,rollover,$-909.59,$-180.34,$216.26," ",86910.0,$-1299328.23,$-14.95,"=stockhistory(B125,A125,,0,0,1)",450.0,694.0,$3.73
2023-09-20,rollover,$-6271.25,$-180.46," "," ",87335.0,$-1305779.95,$-14.95,"=stockhistory(B126,A126,,0,0,1)",425.0," ",$-14.76
2023-09-21,rollover,$-28366.12,$-181.36," "," ",88614.0,$-1334327.43,$-15.06,"=stockhistory(B127,A127,,0,0,1)",1279.0," ",$-22.18
2023-09-22,rollover,$-3900.00,$-185.32," "," ",88674.0,$-1338412.75,$-15.09,"=stockhistory(B128,A128,,0,0,1)",60.0," ",$-65.00
2023-09-25,rollover,$20249.97,$-557.67,$375.00," ",88074.0,$-1318345.45,$-14.97,"=stockhistory(B129,A129,,0,0,1)",650.0,1250.0,$-33.75
2023-09-26,rollover,$-16158.52,$-183.10,$367.13," ",88924.0,$-1334319.94,$-15.01,"=stockhistory(B130,A130,,0,0,1)",950.0,100.0,$-19.01
2023-09-27,rollover,$245.94,$-185.32,$762.00," ",88824.0,$-1333497.33,$-15.01,"=stockhistory(B131,A131,,0,0,1)",400.0,500.0,$-2.46
2023-09-28,rollover,$-3784.97,$-185.21,$570.00," ",89024.0,$-1336897.50,$-15.02,"=stockhistory(B132,A132,,0,0,1)",200.0," ",$-18.92
2023-09-29,rollover,$-2202.52,$-185.68,$3883.38," ",88899.0,$-1335402.32,$-15.02,"=stockhistory(B133,A133,,0,0,1)",75.0,200.0,$17.62
2023-10-01,rollover," ",$-370.95," "," ",88899.0,$-1335773.27,$-15.03,"=stockhistory(B134,A134,,0,0,1)"," "," "," "
2023-10-02,rollover,$-11412.50,$-185.52,$1568.63," ",89449.0,$-1345802.66,$-15.05,"=stockhistory(B135,A135,,0,0,1)",550.0," ",$-20.75
2023-10-03,rollover,$1958.41,$-186.92,$499.50," ",89599.0,$-1343531.67,$-14.99,"=stockhistory(B136,A136,,0,0,1)",400.0,250.0,$13.06
2023-10-04,rollover,$4240.67,$-186.60," "," ",89529.0,$-1339477.60,$-14.96,"=stockhistory(B137,A137,,0,0,1)",150.0,220.0,$-60.58
2023-10-05,rollover,$5819.99,$-186.04,$687.00," ",89249.0,$-1333156.65,$-14.94,"=stockhistory(B138,A138,,0,0,1)",120.0,400.0,$-20.79
2023-10-06,rollover,$28009.25,$-185.16," "," ",87249.0,$-1305332.56,$-14.96,"=stockhistory(B139,A139,,0,0,1)",100.0,2100.0,$-14.00
2023-10-09,rollover,$-35105.34,$-543.89," "," ",87963.0,$-1340981.79,$-15.24,"=stockhistory(B140,A140,,0,0,1)",764.0,50.0,$-49.17
2023-10-10,rollover,$-16021.00,$-186.25,$245.00," ",88163.0,$-1356944.04,$-15.39,"=stockhistory(B141,A141,,0,0,1)",200.0," ",$-80.11
2023-10-11,rollover,$-1838.23,$-188.46,$348.00," ",88255.0,$-1358622.73,$-15.39,"=stockhistory(B142,A142,,0,0,1)",245.0,153.0,$-19.98
2023-10-12,rollover,$-2730.00,$-188.70," "," ",88380.0,$-1361541.43,$-15.41,"=stockhistory(B143,A143,,0,0,1)",125.0," ",$-21.84
2023-10-13,rollover,$-4622.84,$-189.10,$4002.91," ",88580.0,$-1362350.46,$-15.38,"=stockhistory(B144,A144,,0,0,1)",233.0,33.0,$-23.11
2023-10-16,rollover,$-5893.89,$-567.65,$3079.56," ",88780.7,$-1365732.44,$-15.38,"=stockhistory(B145,A145,,0,0,1)",200.7," ",$-29.36
2023-10-17,rollover,$-442.50,$-189.69,$1540.00,$24.33,88830.7,$-1364800.29,$-15.36,"=stockhistory(B146,A146,,0,0,1)",50.0," ",$-8.85
2023-10-18,rollover,$-5332.85,$-189.56," ",$117.32,88976.2,$-1370205.38,$-15.40,"=stockhistory(B147,A147,,0,0,1)",145.5," ",$-36.65
2023-10-23,rollover,$5001.95,$-951.53," ",$103.66,88876.2,$-1366051.30,$-15.37,"=stockhistory(B148,A148,,0,0,1)"," ",100.0,$-50.02
2023-10-24,rollover,$-2212.50,$-189.73," ",$94.33,88901.2,$-1368359.20,$-15.39,"=stockhistory(B149,A149,,0,0,1)",25.0," ",$-88.50
2023-10-25,rollover,$-1171.25,$-190.05,$375.00," ",89051.2,$-1369345.50,$-15.38,"=stockhistory(B150,A150,,0,0,1)",150.0," ",$-7.81
2023-10-27,rollover," ",$-380.37,$348.75," ",89051.2,$-1369377.12,$-15.38,"=stockhistory(B151,A151,,0,0,1)"," "," "," "
2023-10-30,rollover,$7599.93,$-570.57," ",$335.04,88951.2,$-1362012.73,$-15.31,"=stockhistory(B152,A152,,0,0,1)"," ",100.0,$-76.00
2023-10-31,rollover,$-1606.20,$-189.17,$2918.27," ",89077.7,$-1360889.83,$-15.28,"=stockhistory(B153,A153,,0,0,1)",126.5," ",$-12.70
2023-11-01,rollover," ",$-189.01,$944.94," ",89077.7,$-1360133.90,$-15.27,"=stockhistory(B154,A154,,0,0,1)"," "," "," "
2023-11-02,rollover,$-1740.00,$-188.91," ",$1094.94,89336.7,$-1360967.87,$-15.23,"=stockhistory(B155,A155,,0,0,1)",259.0," ",$-6.72
2023-11-03,rollover," ",$-189.02," ",$63.52,89338.7,$-1361093.37,$-15.24,"=stockhistory(B156,A156,,0,0,1)",6.6,4.6," "
2023-11-06,rollover,$11396.28,$-567.12,$485.20,$107.30,88644.0,$-1349671.71,$-15.23,"=stockhistory(B157,A157,,0,0,1)",25.0,719.7,$-16.40
2023-11-07,rollover,$5072.43,$-187.45,$20.72," ",88672.0,$-1344766.02,$-15.17,"=stockhistory(B158,A158,,0,0,1)",48.0,20.0,$181.16
2023-11-08,rollover,$-1262.50,$-186.77," ",$102.99,88722.0,$-1346112.30,$-15.17,"=stockhistory(B159,A159,,0,0,1)",50.0," ",$-25.25
2023-11-09,rollover," ",$-186.96,$252.00," ",88722.0,$-1346047.26,$-15.17,"=stockhistory(B160,A160,,0,0,1)"," "," "," "
2023-11-10,rollover," ",$-186.95," ",$540.21,88722.0,$-1345694.00,$-15.17,"=stockhistory(B161,A161,,0,0,1)"," "," "," "
2023-11-13,rollover,$-438.16,$-560.71," "," ",88793.0,$-1346692.87,$-15.17,"=stockhistory(B162,A162,,0,0,1)",71.0," ",$-6.17
2023-11-14,rollover," ",$-187.04,$65.06," ",88793.0,$-1346814.85,$-15.17,"=stockhistory(B163,A163,,0,0,1)"," "," "," "
2023-11-15,rollover," ",$-187.06,$2008.79," ",88793.0,$-1344993.11,$-15.15,"=stockhistory(B164,A164,,0,0,1)"," "," "," "
2023-11-16,rollover," ",$-186.80,$4.50,$295.99,88793.0,$-1344879.43,$-15.15,"=stockhistory(B165,A165,,0,0,1)"," "," "," "
2023-11-17,rollover,$48000.00,$-186.79,$2.55," ",87993.0,$-1297063.67,$-14.74,"=stockhistory(B166,A166,,0,0,1)"," ",800.0,$-60.00
2023-11-20,rollover,$11099.91,$-540.44," ",$230.99,87893.0,$-1286273.21,$-14.63,"=stockhistory(B167,A167,,0,0,1)"," ",100.0,$-111.00
2023-11-21,rollover,$10794.14,$-178.65," ",$1179.93,87672.0,$-1274477.79,$-14.54,"=stockhistory(B168,A168,,0,0,1)",59.0,280.0,$-48.84
2023-11-22,rollover," ",$-177.01,$106.00,$1114.63,87672.0,$-1273434.17,$-14.52,"=stockhistory(B169,A169,,0,0,1)"," "," "," "
